"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Contrast"
"cg06636244",2.56974171951423,3.18756092175039,5.29727527800216,6.53580568312468e-05,0.00167499184828942,1.86778305852614,"Blood_vs_Saliva"
"cg10019467",2.06252992109934,-1.27867978820502,5.29714324810374,6.53754905915834e-05,0.00167499184828942,1.86752430421937,"Blood_vs_Saliva"
"cg17840719",2.99658490860325,-2.46656372007505,5.29193105343949,6.60675687528747e-05,0.00169090351769454,1.85730765058593,"Blood_vs_Saliva"
"cg25344401",3.00365666059051,-1.13521765827459,5.29115004859794,6.61719189183873e-05,0.00169175511718094,1.85577648107275,"Blood_vs_Saliva"
"cg26831416",2.44923027293839,-1.47928657615643,5.28993514901048,6.63345791829058e-05,0.0016940940490467,1.85339450689994,"Blood_vs_Saliva"
"cg02357541",2.29662518194955,-0.600099474547058,5.28929269117961,6.6420762794507e-05,0.00169447695180585,1.85213480868116,"Blood_vs_Saliva"
"cg02639108",2.75391141934939,-0.520892378374984,5.28358775188461,6.71911363741608e-05,0.0017122948907685,1.84094663938538,"Blood_vs_Saliva"
"cg18797132",2.42002644610338,-1.6535306432164,5.28283316782142,6.72937191021769e-05,0.00171307497547595,1.83946649810024,"Blood_vs_Saliva"
"cg00532474",2.45484014894317,-1.25308627390969,5.28194291825635,6.7414952343947e-05,0.00171432766633614,1.83772015495966,"Blood_vs_Saliva"
"cg25800638",2.76223309287098,-1.33922236133729,5.27477444895455,6.8399377431025e-05,0.00173706273229601,1.82365471853037,"Blood_vs_Saliva"
"cg15936066",2.22891056357051,-1.41680070206,5.27437291089516,6.84549551673663e-05,0.00173706273229601,1.82286666498184,"Blood_vs_Saliva"
"cg04036049",2.40174721397099,-1.02264566220406,5.27317907818687,6.86204707843889e-05,0.00173765123626478,1.8205235478178,"Blood_vs_Saliva"
"cg17611046",2.09767660802607,-1.12330913931603,5.27315253087211,6.86241560410426e-05,0.00173765123626478,1.82047144183548,"Blood_vs_Saliva"
"cg12688234",2.01802838128723,-0.983680887885033,5.27182274791703,6.88090153299731e-05,0.00174048053441447,1.81786128842035,"Blood_vs_Saliva"
"cg08836481",1.91341892568625,-0.788439476541723,5.26912864880781,6.91851072057941e-05,0.00174813579799608,1.81257253825779,"Blood_vs_Saliva"
"cg26333652",2.25875874501924,-1.45119295850497,5.26800903621712,6.93420250148074e-05,0.00175024271410652,1.81037438181612,"Blood_vs_Saliva"
"cg16815882",2.49543761153261,-1.28368316500784,5.26595389835975,6.96310140752497e-05,0.00175510900747102,1.80633909427559,"Blood_vs_Saliva"
"cg19994159",-1.67567562520731,2.59984550738666,-5.2655901247803,6.96822961120962e-05,0.00175510900747102,1.80562476705519,"Blood_vs_Saliva"
"cg14883135",-3.44639654847159,2.59224239398857,-5.26165921642603,7.0238931444653e-05,0.00176725903408629,1.79790477861373,"Blood_vs_Saliva"
"cg08842616",2.60972392949365,-1.10612095905765,5.26062886085946,7.03855902263991e-05,0.00176907900588041,1.79588093273109,"Blood_vs_Saliva"
"cg11787160",2.28465856422022,-0.878207800839125,5.25878850600162,7.06483273342524e-05,0.00177380958566443,1.79226574896896,"Blood_vs_Saliva"
"cg19081101",2.39209387115349,-1.69010735757361,5.25516447502883,7.11686645091205e-05,0.0017849910986787,1.7851455209349,"Blood_vs_Saliva"
"cg13817046",2.12285588669024,-1.67622562030444,5.25440590738305,7.12780776219208e-05,0.00178500600605383,1.78365494203974,"Blood_vs_Saliva"
"cg27436118",2.41720037739382,-2.03949518877527,5.25412078938913,7.13192467757831e-05,0.00178500600605383,1.7830946696293,"Blood_vs_Saliva"
"cg01550445",1.98565211881422,-0.884497843074582,5.25334373668333,7.1431572313517e-05,0.00178505130718277,1.78156766874469,"Blood_vs_Saliva"
"cg14312114",1.5793073902677,1.66836158422505,5.25307094457838,7.1471048472615e-05,0.00178505130718277,1.78103158252678,"Blood_vs_Saliva"
"cg18322569",2.83272778844167,-2.28409068246157,5.25245173850975,7.15607380557382e-05,0.00178541791111392,1.77981469631543,"Blood_vs_Saliva"
"cg08130265",1.98124625816286,-1.47204511275403,5.24735757471471,7.23030178026005e-05,0.00180204861752617,1.76980170223589,"Blood_vs_Saliva"
"cg18282393",-2.43776041695866,1.86062336591983,-5.2463943241636,7.24442630707507e-05,0.00180322241869958,1.76790800249607,"Blood_vs_Saliva"
"cg18235050",2.65959143049965,-2.16156178306228,5.24600363410235,7.25016324130533e-05,0.00180322241869958,1.76713989454669,"Blood_vs_Saliva"
"cg21912203",-1.61388725165604,1.84765847393591,-5.243560815131,7.28614000163603e-05,0.00181027875071963,1.76233682450283,"Blood_vs_Saliva"
"cg16283183",3.2340840891932,-1.87152359895621,5.2409820653648,7.32431804051024e-05,0.00181786671533081,1.75726570709841,"Blood_vs_Saliva"
"cg17657707",2.04500297402954,-1.51837601622339,5.23498589560783,7.41388828204636e-05,0.00183818092592987,1.74547113162538,"Blood_vs_Saliva"
"cg22396959",1.9536709348518,-1.33331711578104,5.23374183695134,7.43261265069428e-05,0.0018408518508157,1.74302350424219,"Blood_vs_Saliva"
"cg11254700",2.84487531204947,-2.01389435147383,5.2332433594459,7.44012889876777e-05,0.0018408518508157,1.74204272085417,"Blood_vs_Saliva"
"cg19536664",2.26200431753964,-0.519139395264792,5.23222832474854,7.45545819075787e-05,0.00184272913661909,1.7400454890539,"Blood_vs_Saliva"
"cg08017911",-2.70161951445277,2.09655270025778,-5.22694166920683,7.5358254678722e-05,0.00186066097288687,1.72964121015834,"Blood_vs_Saliva"
"cg06820990",2.5467581234612,1.08266117112671,5.22478743203774,7.56882907306564e-05,0.00186687326007366,1.72540065401631,"Blood_vs_Saliva"
"cg20518446",2.13155075990732,-0.927593395507243,5.22367983211132,7.5858557012841e-05,0.00186913599794994,1.72322015813659,"Blood_vs_Saliva"
"cg25161129",2.56477666516541,-2.33057205875307,5.22193258915805,7.61279541526659e-05,0.00187383408970192,1.71978011966487,"Blood_vs_Saliva"
"cg17496661",2.57963965734676,2.45470648601502,5.22130725899965,7.62246091131152e-05,0.00187427494432889,1.71854885717516,"Blood_vs_Saliva"
"cg14724298",2.26048466415474,-1.0778178584957,5.21995245708347,7.64344490656425e-05,0.00187625702752115,1.71588111925419,"Blood_vs_Saliva"
"cg17054691",2.18602099775869,1.44938916427764,5.21976923259253,7.64628735692594e-05,0.00187625702752115,1.715520315425,"Blood_vs_Saliva"
"cg22855020",2.4562472060749,-1.2870782800316,5.21640555208711,7.69866341359939e-05,0.00188548515382401,1.70889587760712,"Blood_vs_Saliva"
"cg12516954",2.23976808064099,-1.3825382974647,5.21633680558849,7.6997377090872e-05,0.00188548515382401,1.70876047406809,"Blood_vs_Saliva"
"cg18474443",-3.26307185437988,3.46682203296964,-5.21139880518645,7.77730813686334e-05,0.00190252300383989,1.69903308429744,"Blood_vs_Saliva"
"cg07039149",1.86103572994751,1.93064072249145,5.20987119977522,7.80146754052082e-05,0.00190647361806444,1.69602325944401,"Blood_vs_Saliva"
"cg05217983",2.32075463195315,-1.34820485498864,5.20654122789005,7.8543996480048e-05,0.00191478843839979,1.68946128935036,"Blood_vs_Saliva"
"cg08761308",-2.84546140651157,1.68686237122128,-5.20615926278561,7.86049480561947e-05,0.00191478843839979,1.68870851300874,"Blood_vs_Saliva"
"cg01869896",2.11620754215727,-0.793221687615934,5.20550365026493,7.87096799904138e-05,0.00191478843839979,1.68741639230264,"Blood_vs_Saliva"
"cg06567290",2.121811313014,-1.71259941891204,5.20539153708597,7.87276040649258e-05,0.00191478843839979,1.68719542777711,"Blood_vs_Saliva"
"cg17692230",2.20382399699884,-1.33795140437413,5.20520673598092,7.87571582721364e-05,0.00191478843839979,1.68683119893283,"Blood_vs_Saliva"
"cg06109482",2.97248247758333,-2.46845469223395,5.19821740678505,7.98833401257992e-05,0.00193807053504647,1.67305279259253,"Blood_vs_Saliva"
"cg21237687",4.2450304157867,-2.19361396350903,5.19812573894422,7.98982199812199e-05,0.00193807053504647,1.67287204484806,"Blood_vs_Saliva"
"cg14131038",2.05439892345033,-1.5807464751583,5.19775118714631,7.99590482066901e-05,0.00193807053504647,1.67213350514592,"Blood_vs_Saliva"
"cg13007035",-1.74590757383109,1.85687992814537,-5.19469622014581,8.04569649096017e-05,0.00194815531920482,1.6661091140583,"Blood_vs_Saliva"
"cg08939850",2.68969712509895,-1.36153889540108,5.19255028038575,8.08086285772339e-05,0.00195378762858183,1.66187666395269,"Blood_vs_Saliva"
"cg17714010",2.93755007393729,0.882471025934319,5.19227567019025,8.08537439775273e-05,0.00195378762858183,1.66133500933166,"Blood_vs_Saliva"
"cg14083146",1.93625302575269,-1.34227389051278,5.18878875074831,8.14288637695922e-05,0.00196568946799578,1.65445646443386,"Blood_vs_Saliva"
"cg18249634",3.42109293182072,-3.15708880214927,5.18801537214669,8.15569910005863e-05,0.00196678774042143,1.65293064859379,"Blood_vs_Saliva"
"cg10440877",2.27384551662832,-0.874507431485999,5.18179461708096,8.2595166186685e-05,0.00198980783965129,1.64065502066346,"Blood_vs_Saliva"
"cg24176601",-2.46419742724993,2.71915096240033,-5.17631346507967,8.35211688352993e-05,0.00201008175997755,1.62983510648546,"Blood_vs_Saliva"
"cg04554122",2.63379072385666,-1.52006379484734,5.17091811678497,8.44431028132127e-05,0.00202937079148205,1.61918112961644,"Blood_vs_Saliva"
"cg25140190",2.38891275828046,-1.31295267386388,5.17062684399618,8.44931709250784e-05,0.00202937079148205,1.61860586800373,"Blood_vs_Saliva"
"cg10975897",2.26595957585854,-1.01251819320217,5.16580741575688,8.53260475308596e-05,0.00204730905577573,1.6090860928484,"Blood_vs_Saliva"
"cg14236758",2.11270944040351,-1.13165943673808,5.16020021684332,8.63056949562164e-05,0.0020638680256496,1.59800682856035,"Blood_vs_Saliva"
"cg16954385",1.92989948754794,-1.05288247010316,5.16012153381662,8.63195238226383e-05,0.0020638680256496,1.59785133269473,"Blood_vs_Saliva"
"cg16499607",2.05603720385679,1.60941887276145,5.15991754586167,8.6355386155201e-05,0.0020638680256496,1.59744820194143,"Blood_vs_Saliva"
"cg26780125",2.77973337224485,-2.07931053955122,5.15987414673876,8.63630179626503e-05,0.0020638680256496,1.5973624338938,"Blood_vs_Saliva"
"cg26861460",1.72538696033198,-1.60643854138044,5.15899988798588,8.65169055583665e-05,0.00206456607103556,1.59563462262958,"Blood_vs_Saliva"
"cg00509610",2.23164342501807,-1.15656147297849,5.15872297796706,8.65657061966846e-05,0.00206456607103556,1.59508734246768,"Blood_vs_Saliva"
"cg07109453",2.22333197429151,-0.712750562128336,5.15464577951015,8.72875268590621e-05,0.00207969741171111,1.58702820552822,"Blood_vs_Saliva"
"cg10530883",2.87938277975863,-2.52527809884848,5.15254780965292,8.76613559953052e-05,0.00208651559540025,1.58288053010505,"Blood_vs_Saliva"
"cg22312782",-2.59986107008279,2.9695076570827,-5.15115061444127,8.7911229371444e-05,0.00209018491874173,1.58011799902371,"Blood_vs_Saliva"
"cg10933959",2.49188224574748,-1.31219305908484,5.15070460560299,8.79911473228812e-05,0.00209018491874173,1.57923610370803,"Blood_vs_Saliva"
"cg17425014",-2.40815896939735,1.67734459989985,-5.14889663019581,8.83158744745503e-05,0.00209580702317373,1.575660949384,"Blood_vs_Saliva"
"cg17419815",2.51846690436357,-1.27228050323693,5.14589705506729,8.88573422458468e-05,0.00210655623519487,1.56972864827007,"Blood_vs_Saliva"
"cg09416908",2.75401287216676,-1.76193644164383,5.1442565821161,8.91549140654291e-05,0.00211150772595557,1.56648382169485,"Blood_vs_Saliva"
"cg01402255",2.65268438150213,-1.42564766072024,5.14330379572947,8.93282137125887e-05,0.00211350908825749,1.56459908412308,"Blood_vs_Saliva"
"cg00705730",2.12858207390549,-1.07616053570721,5.1421984222321,8.9529700892638e-05,0.00211494142134921,1.56241237754985,"Blood_vs_Saliva"
"cg17225604",-4.04166540241418,1.16277240145933,-5.14199701833332,8.95664630165534e-05,0.00211494142134921,1.56201393481467,"Blood_vs_Saliva"
"cg08217545",2.54345569959386,-1.07074376216689,5.14146882371919,8.96629477512772e-05,0.0021151213898671,1.5609689709802,"Blood_vs_Saliva"
"cg06590946",3.08060695080295,2.24192779456606,5.14062169610347,8.98179147313459e-05,0.00211667921429257,1.55929297270499,"Blood_vs_Saliva"
"cg04284140",2.11363907336901,-0.61958484844816,5.13847240638282,9.02123255265061e-05,0.00212387118910178,1.55504034215083,"Blood_vs_Saliva"
"cg11597902",2.51490776998674,-1.29739267539613,5.13782700314987,9.0331109027866e-05,0.00212456626193801,1.55376322946806,"Blood_vs_Saliva"
"cg06541218",-1.80346335739487,1.62923622275855,-5.13501764975609,9.08500331748677e-05,0.00213440548340568,1.54820357040794,"Blood_vs_Saliva"
"cg09907509",2.87158349815004,-2.47568149443236,5.1345926947951,9.09287942262565e-05,0.00213440548340568,1.54736251311961,"Blood_vs_Saliva"
"cg06758672",-1.64165549469304,2.07545490731868,-5.1336566341395,9.11025310948479e-05,0.00213637679322125,1.5455098184131,"Blood_vs_Saliva"
"cg13541713",2.51072561191654,-1.93340099407627,5.12809851699367,9.21411915950652e-05,0.00215860693144266,1.53450685892473,"Blood_vs_Saliva"
"cg08782022",3.02273553645248,-2.77962444530257,5.1255018582603,9.26305991426552e-05,0.00216793856518533,1.52936524533789,"Blood_vs_Saliva"
"cg25139229",2.74461045780944,2.24594429930155,5.12388176255369,9.29373005281918e-05,0.00217297998739884,1.52615692098805,"Blood_vs_Saliva"
"cg03351487",2.52668611936184,-0.975158604950198,5.12236919992522,9.32245866312529e-05,0.00217755800882932,1.52316127612569,"Blood_vs_Saliva"
"cg15684702",2.42144318195973,-1.61602420424312,5.11867695256591,9.39297062352963e-05,0.00219187732138483,1.51584764463292,"Blood_vs_Saliva"
"cg05528339",2.33783450139999,-1.23023278568625,5.11805498247359,9.40490239594159e-05,0.00219238608441455,1.51461548811317,"Blood_vs_Saliva"
"cg15223726",1.55837547461799,1.58423305167826,5.11698625267735,9.42544111580846e-05,0.00219238608441455,1.51249817311512,"Blood_vs_Saliva"
"cg09385936",2.14239911990931,-0.462856582971893,5.11688468975052,9.42739533615191e-05,0.00219238608441455,1.51229695484125,"Blood_vs_Saliva"
"cg23029655",2.07581628677747,-1.65446626275644,5.11643510846996,9.43605094371839e-05,0.00219238608441455,1.51140622227444,"Blood_vs_Saliva"
"cg05902522",2.38096984422541,-0.668136757813916,5.11616757595173,9.44120551434717e-05,0.00219238608441455,1.51087616272253,"Blood_vs_Saliva"
"cg06755438",1.89454887477219,-1.55718544036367,5.11515408378636,9.46075880300376e-05,0.00219478539014713,1.50886806652503,"Blood_vs_Saliva"
"cg13213810",2.00743431496325,2.02773759355193,5.11357917732077,9.49122604853488e-05,0.00219740065501549,1.5057473720053,"Blood_vs_Saliva"
"cg07126783",2.34672450576749,-1.23074315294569,5.11318199205844,9.49892567404489e-05,0.00219740065501549,1.50496030035313,"Blood_vs_Saliva"
"cg14433314",2.21753962690828,-0.779349847308657,5.11286814439809,9.50501429917083e-05,0.00219740065501549,1.50433835972808,"Blood_vs_Saliva"
"cg13622546",1.98921475157653,-1.04558709024775,5.11266486403855,9.50896006497753e-05,0.00219740065501549,1.50393552035492,"Blood_vs_Saliva"
"cg01642579",1.70239080975343,2.20421491776368,5.10601943598055,9.63888192868759e-05,0.00222526350792068,1.49076372678483,"Blood_vs_Saliva"
"cg06099014",-1.45519630097435,1.62497061038826,-5.10101521619522,9.73791995523394e-05,0.00224594932921006,1.48084163141064,"Blood_vs_Saliva"
"cg03760308",2.3176189305378,-0.974766284910864,5.09979823023887,9.76216284289519e-05,0.00224936108409091,1.47842822822514,"Blood_vs_Saliva"
"cg21163347",2.77657131517705,1.34701620931867,5.09801097453353,9.79787818634766e-05,0.00225540712370838,1.47488361967808,"Blood_vs_Saliva"
"cg08425760",2.05463819722106,-1.7879213039083,5.09693156491192,9.81951338352552e-05,0.00225803644982592,1.47274268501554,"Blood_vs_Saliva"
"cg25700533",2.02806304905285,-1.04218650109763,5.09649518370579,9.828273935046e-05,0.00225803644982592,1.47187711550824,"Blood_vs_Saliva"
"cg18854872",1.92482790542713,-1.39419300045176,5.09196709437239,9.91965265669386e-05,0.00227683290775918,1.46289430280564,"Blood_vs_Saliva"
"cg26860935",3.00087478701158,-2.25080697087348,5.09118448480725,9.93553427487959e-05,0.00227828118314724,1.46134152908137,"Blood_vs_Saliva"
"cg02921627",2.16829000224619,0.572998743253968,5.08845898414132,9.99104743296491e-05,0.00228880568815622,1.45593333051186,"Blood_vs_Saliva"
"cg07720646",-1.51670914726668,1.80853546270765,-5.08566215878694,0.000100483445960645,0.00229971825072622,1.4503827323041,"Blood_vs_Saliva"
"cg25684151",1.88290854224878,-1.37191977901313,5.08275588789967,0.000101082415528947,0.00231120427898175,1.44461399497909,"Blood_vs_Saliva"
"cg10002850",2.6736577672197,3.04474705036532,5.07622657717273,0.00010244148765801,0.00234003098775045,1.43165032556329,"Blood_vs_Saliva"
"cg02328326",2.48329554561628,-1.35129515155403,5.07434593930829,0.000102836411915377,0.00234679988150509,1.4279155121803,"Blood_vs_Saliva"
"cg19401033",1.98985085767968,-0.763215266121505,5.0718771293139,0.000103357223958863,0.00235642590485523,1.42301202973963,"Blood_vs_Saliva"
"cg17178922",-1.86548590851447,2.54827275194608,-5.06501077601981,0.000104820016710001,0.00238631033899043,1.40937068729997,"Blood_vs_Saliva"
"cg24032056",-1.5509096718071,1.49985409903464,-5.06478477025081,0.000104868524266196,0.00238631033899043,1.40892159361146,"Blood_vs_Saliva"
"cg27464846",-2.05293539071022,1.33247610505732,-5.06109268238302,0.000105664228179973,0.00240056278770051,1.4015842792533,"Blood_vs_Saliva"
"cg19878482",2.44728239259394,-2.12672587177765,5.06074439487246,0.000105739608977363,0.00240056278770051,1.40089204654175,"Blood_vs_Saliva"
"cg18046575",2.42538495921957,-0.93332188892597,5.06005759072427,0.000105888417675485,0.00240056278770051,1.3995269615266,"Blood_vs_Saliva"
"cg14565764",-1.58321340585956,1.95257062755642,-5.05997907490118,0.000105905443257132,0.00240056278770051,1.39937090092683,"Blood_vs_Saliva"
"cg27032232",2.45353475415639,-2.22523895988862,5.05954721902655,0.000105999138302379,0.00240056278770051,1.39851251791851,"Blood_vs_Saliva"
"cg22894896",2.29628686148763,-1.08540107771405,5.05763435917426,0.000106415175091532,0.00240769391400061,1.39471015218158,"Blood_vs_Saliva"
"cg08260790",-1.507817602142,2.19745290532373,-5.05590735136652,0.000106792230139335,0.00241365256320675,1.3912768725572,"Blood_vs_Saliva"
"cg13724182",-1.73339838144856,1.57871736268657,-5.05550009200497,0.000106881346173427,0.00241365256320675,1.39046719553802,"Blood_vs_Saliva"
"cg17154935",1.57407410127589,1.80074050170918,5.05382778681379,0.000107248079297897,0.00241963865729719,1.3871422735795,"Blood_vs_Saliva"
"cg13736811",1.89624308215453,-2.02925066863981,5.04971529804145,0.000108155444802391,0.00243779914506299,1.37896439589829,"Blood_vs_Saliva"
"cg10224537",3.67543534720237,1.35679268545661,5.04303595169284,0.000109645982706985,0.00246905740812834,1.36567821778852,"Blood_vs_Saliva"
"cg02493798",3.71373106981299,-1.44124402352687,5.04120689482668,0.000110057814598707,0.0024759887552726,1.36203910317334,"Blood_vs_Saliva"
"cg13100962",1.90343035308992,-1.23699763448312,5.0391361058841,0.000110525992128023,0.00248417343213522,1.35791859087786,"Blood_vs_Saliva"
"cg00169776",2.08196986861237,1.68604099919231,5.0360705668023,0.000111222825713157,0.00249498234247645,1.35181783203228,"Blood_vs_Saliva"
